2019;09;08;16:28:16;2019;09;08;16:28:16;;Added dump data to avoid recalculation;;
2019;09;08;16:27:40;2019;09;08;16:27:40;;Switched to S3 classes;;
2019;09;08;16:26:01;2019;09;08;16:26:01;;Added article to lecture notes;;
2019;09;08;16:25:30;2019;09;08;16:25:30;;Added lecture notes;;
2019;09;05;20:24:21;2019;09;05;20:24:21;;Changed neural nets to S3;- Updated notebook
;
2019;09;03;21:09:52;2019;09;03;21:09:52;;Added more articles;;
2019;09;03;00:06:05;2019;09;03;00:06:05;;Moved articles to a folder;- Added solution to lista de nivelamento
- Began writing the revisão bibliográfica
;
2019;09;02;15:01:43;2019;09;02;15:01:43;;Updated graphics;;
2019;09;02;14:43:01;2019;09;02;14:43:01;;Added more articles;;
2019;09;02;00:34:55;2019;09;02;00:34:55;;Added model fit;;
2019;09;01;21:14:22;2019;09;01;21:14:22;;Added two books;;
2019;09;01;21:11:43;2019;09;01;21:11:43;;Added one more article;;
2019;09;01;21:09:31;2019;09;01;21:09:31;;Added presentation, some articles and ex3;;
2019;08;28;19:49:57;2019;08;28;19:49:57;;Added function parameters;;
2019;08;28;13:30:04;2019;08;28;13:30:04;;Deleted mac file;;
2019;08;28;13:29:13;2019;08;28;13:29:13;;Added two articles;;
2019;08;27;23:26:26;2019;08;27;23:26:26;;Added thesis files;;
2019;08;27;21:55:57;2019;08;27;21:55:57;;Added theme;;
2019;08;27;19:41:38;2019;08;27;19:41:38;;Added gitignore file;;
2019;08;27;19:40:03;2019;08;27;19:40:03;;Added articles from Luiz;;
2019;08;27;00:03:05;2019;08;27;00:03:05;;Added exercise 2;;
2019;08;25;19:33:17;2019;08;25;19:33:17;;Moved articles to folder;;
2019;08;25;19:24:48;2019;08;25;19:24:48;;Added redes neurais files;;
2019;08;21;21:32:41;2019;08;21;21:32:41;;Added some articles;;
2019;08;21;21:31:10;2019;08;21;21:31:10;;Initial commit;;
